1.918801746441384e-01 6.692155732367370e-01 8.780856075924071e-02 8.176933420323802e-02 2.978879402996943e-02 
6.873236116927077e-01 2.102362538133598e-01 1.017139864087216e-01 7.591949621489880e-02 6.506603133090855e-02 
6.718581447674230e-01 1.829441850737336e-01 2.687801136055825e-01 1.570256440028150e-01 7.698990685620082e-02 
8.561264469021865e-02 6.288201751752970e-01 1.463388693151948e-02 3.640136830907670e-01 6.357258633063409e-02 
6.777189101039489e-01 5.467392848265151e-02 8.397016693407874e-02 2.420365024015903e-01 5.307466525626994e-02 
4.175059156195270e-01 4.155523531159479e-02 3.692796896743147e-02 6.574593584810513e-01 3.108168851124912e-02 
1.071418968692693e-01 2.550349107401981e-01 4.369402607603411e-02 5.670622343968363e-01 7.587085390948534e-02 
5.942015832219516e-02 6.101022659139073e-01 2.656966866403243e-01 1.110224848631360e-01 3.420813444761119e-02 
1.105356307879988e-01 6.368402580162311e-01 9.825598103167704e-02 7.816723015155211e-02 1.084383212698006e-01 
1.417984934117270e-01 3.106794222419235e-02 4.556313935829324e-01 1.068671617211160e-01 2.963618918744604e-01 
4.743955376081947e-01 7.790660109588211e-02 4.124984128894966e-01 6.812100315770590e-02 2.395218142444688e-02 
2.278682281059405e-01 3.442174233314590e-01 2.908592428496968e-01 2.295123563003686e-01 2.455120081211874e-02 
6.033669411773092e-01 3.505057007243517e-02 2.754601069187287e-02 3.013540481345571e-01 2.304024367677675e-02 
3.895540190061264e-01 3.125396568077334e-01 1.379518735705535e-01 1.968357454013190e-01 1.670251398972305e-02 
8.705211911580500e-01 1.175605094563003e-01 3.026179560538358e-01 1.967509267774422e-01 8.852074905634616e-02 
5.213866882728605e-01 5.209905228083898e-01 1.678909509839486e-01 1.666421699201618e-01 7.888452284562521e-02 
4.386626055102393e-01 -2.988173949159483e-03 -2.130933742429689e-03 2.441836334665854e-01 5.865951961292108e-01 
1.772382143243650e-01 -1.428083354400441e-02 5.802820857311448e-04 1.269790968582198e-01 1.024784176141989e+00 
2.523430167429582e-01 7.278175268571450e-02 1.881435402997239e-01 4.777014024172440e-01 3.343848760620443e-02 
2.433518945289759e-01 1.310279617836254e-02 1.082731227264382e-01 6.397216966799258e-01 3.097350708174088e-02 
3.906769980298318e-02 8.998405765260413e-01 1.959903374791096e-02 1.028582290484644e-01 3.999622923687808e-02 
1.720970600265433e-01 5.091309218362711e-02 1.826247567448891e-01 2.434367869628596e-01 3.736536037761522e-01 
6.058110372844773e-01 6.316871488332582e-02 6.830786762247271e-02 2.109112000202597e-01 2.557232386142707e-01 
6.720165885815310e-01 5.470201886768280e-02 1.585964639751294e-01 2.674759303166059e-01 7.485677480221500e-02 
3.006433961110236e-01 3.646156440730031e-02 4.766852401173560e-02 5.971794519592323e-01 1.820649643580486e-02 
1.382462977985198e-01 3.866116929065573e-01 4.420473405493864e-01 2.403512503152544e-02 2.745956545693407e-02 
3.294543197499302e-01 6.364159501365988e-01 1.572327798189259e-02 5.546431445346406e-02 1.616477967655084e-02 
6.761718580552162e-01 4.833325883747967e-02 1.836653108654062e-02 5.345038781883354e-01 4.808162524975009e-02 
9.108891880960935e-01 5.293413081949894e-02 9.579643426511755e-02 3.352427956510316e-01 1.077712756934781e-01 
8.945962215279950e-03 4.066829711746869e-03 4.304189873569764e-02 6.559325340740940e-01 3.131315455851719e-01 
1.386478770640486e-02 1.872688808642080e-02 2.053193926047613e-02 2.665233165496551e-02 8.861105329399224e-01 
1.684313928313637e-01 4.750048238989208e-01 3.700971821462209e-01 2.109039187797742e-02 1.155768483188273e-02 
8.587050466484187e-01 2.335642207359470e-02 3.416975622529170e-02 1.864351963614570e-02 5.930243640848983e-02 
7.714594901656515e-01 4.146165679791101e-02 3.965840007095343e-02 5.251121134883755e-02 1.044342432499547e-01 
4.801373828830251e-02 4.292046332325729e-01 5.213009216899404e-01 2.840521861799901e-02 2.895733250284345e-02 
3.266060335255866e-01 4.371628359073770e-01 2.345424064499343e-01 2.237547726725623e-02 1.653598022321459e-02 
